id,door buster,in stock,is online,launch date,has image,status code,status,Has Price,Price
78128,1,1,0,10/29/2015,1,2,In Progress,0,0
78129,0,1,0,10/13/2015,0,2,In Progress,1,2.24
78130,0,1,1,10/8/2015,0,4,-,0,0
78131,1,0,1,10/21/2015,1,1,Not Started,2,2.62
78132,1,1,1,10/29/2015,1,4,-,0,0
78133,1,0,0,10/3/2015,1,2,In Progress,1,2
78134,1,1,1,10/27/2015,1,1,Not Started,3,4.33
78135,1,1,0,11/19/2015,1,2,In Progress,2,5.66
78136,0,1,0,12/31/2015,1,1,Not Started,2,8.49
78137,0,1,0,11/4/2015,1,1,Not Started,4,50
78138,0,0,0,11/18/2015,0,4,-,2,8.49
78139,0,1,1,11/4/2015,0,4,-,2,32
78140,1,1,1,11/26/2015,0,1,Not Started,4,6.87
78141,1,0,0,11/13/2015,1,1,Not Started,2,9.9
78142,1,1,1,11/7/2015,1,1,Not Started,1,2
78143,0,1,1,11/14/2015,1,3,Active,1,1.44
78144,0,1,1,11/23/2015,0,1,Not Started,1,1.73
78145,0,1,1,12/26/2015,1,3,Active,0,0
78146,1,1,0,11/11/2015,0,1,Not Started,3,648
78147,1,1,0,12/6/2015,1,2,In Progress,3,375
78148,1,0,0,11/24/2015,0,4,-,0,0
78149,1,1,0,10/29/2015,1,1,Not Started,2,32
78150,0,1,0,10/16/2015,1,4,-,2,50
78151,1,0,0,10/1/2015,0,3,Active,3,19.36
78152,0,0,0,11/29/2015,1,4,-,2,3.68
78153,0,0,1,11/3/2015,1,2,In Progress,4,50
78154,0,0,0,12/16/2015,0,1,Not Started,4,50
78155,1,1,0,11/29/2015,1,4,-,3,32.08
78156,0,1,1,11/14/2015,1,1,Not Started,1,2.45
78157,0,0,0,11/7/2015,1,2,In Progress,2,2
78158,0,0,1,10/26/2015,0,3,Active,1,1.41
78159,0,0,1,10/18/2015,1,2,In Progress,1,1.71
78160,0,1,0,10/26/2015,1,4,-,2,32
78161,0,1,0,11/18/2015,0,2,In Progress,1,2
78162,1,0,1,12/25/2015,0,4,-,4,32
78163,0,1,1,12/4/2015,0,2,In Progress,1,1.59
78164,1,1,0,11/19/2015,1,1,Not Started,0,0
78165,1,0,1,11/29/2015,1,3,Active,1,1.91
78166,1,1,1,11/25/2015,1,1,Not Started,0,0
78167,1,1,1,11/13/2015,0,3,Active,0,0
78168,1,1,1,10/31/2015,1,1,Not Started,0,0
78169,0,1,0,12/13/2015,0,1,Not Started,4,4
78170,0,1,1,10/2/2015,1,3,Active,2,98
78171,0,0,0,11/1/2015,1,2,In Progress,1,1.26
78172,0,1,1,10/27/2015,1,1,Not Started,4,18
78173,0,0,0,10/13/2015,1,2,In Progress,3,24
78174,0,1,0,10/26/2015,0,3,Active,4,50
78175,1,1,1,12/5/2015,0,4,-,1,1.91
78176,1,1,0,12/2/2015,1,1,Not Started,3,4.33
78177,1,1,1,11/26/2015,0,4,-,0,0
78178,0,0,0,11/5/2015,0,2,In Progress,4,10.08
78179,0,1,0,12/27/2015,0,2,In Progress,2,72
78180,1,1,0,12/4/2015,1,1,Not Started,4,13.57
78181,0,1,1,10/18/2015,0,1,Not Started,3,7.21
78182,1,0,1,11/23/2015,0,2,In Progress,1,2.65
78183,0,1,0,10/20/2015,0,4,-,4,8
78184,1,0,1,10/6/2015,1,3,Active,3,4.33
78185,1,0,1,12/17/2015,1,3,Active,3,375
78186,0,1,1,11/2/2015,1,2,In Progress,2,32
78187,1,1,1,11/7/2015,1,2,In Progress,0,0
78188,1,1,1,11/26/2015,1,1,Not Started,2,98
78189,0,1,0,11/21/2015,0,4,-,2,3.17
78190,0,0,0,10/9/2015,1,1,Not Started,4,13.57
78191,1,0,1,11/18/2015,0,4,-,3,19.36
78192,0,0,0,11/8/2015,1,4,-,2,2.83
78193,0,1,0,10/2/2015,0,2,In Progress,0,0
78194,0,1,0,10/4/2015,0,3,Active,1,4
78195,0,1,0,10/10/2015,0,3,Active,4,5184
78196,1,0,0,12/10/2015,1,3,Active,3,375
78197,1,1,1,10/4/2015,0,2,In Progress,1,5
78198,1,1,1,10/11/2015,0,2,In Progress,2,2.83
78199,0,0,0,10/26/2015,0,2,In Progress,4,72
78200,0,1,1,10/5/2015,1,2,In Progress,2,2.83
78201,0,0,1,11/16/2015,1,1,Not Started,0,0
78202,1,1,1,12/5/2015,0,1,Not Started,1,3
78203,0,1,0,10/11/2015,1,2,In Progress,2,3.68
78204,0,0,1,12/14/2015,0,2,In Progress,1,3
78205,0,0,1,12/24/2015,1,2,In Progress,3,19.36
78206,1,1,0,11/15/2015,0,2,In Progress,1,1.82
78207,1,1,0,10/22/2015,0,1,Not Started,0,0
78208,0,1,0,11/8/2015,0,1,Not Started,4,8
78209,0,0,1,10/18/2015,1,1,Not Started,3,2.88
78210,0,1,0,11/5/2015,1,3,Active,1,5
78211,1,1,1,10/28/2015,1,1,Not Started,4,18
78212,1,0,0,11/1/2015,0,3,Active,3,10.1
78213,1,0,0,10/10/2015,0,3,Active,1,1.26
78214,0,0,1,11/27/2015,1,1,Not Started,0,0
78215,0,1,0,12/17/2015,0,2,In Progress,3,1029
78216,1,0,0,12/22/2015,1,2,In Progress,2,9.9
78217,0,1,0,12/16/2015,0,1,Not Started,1,2.65
78218,1,1,1,12/11/2015,0,3,Active,0,0
78219,0,0,1,12/5/2015,0,3,Active,0,0
78220,0,0,1,11/22/2015,0,1,Not Started,4,21.26
78221,1,1,1,10/26/2015,0,4,-,2,2
78222,1,0,0,11/19/2015,0,4,-,1,1.26
78223,0,1,1,12/8/2015,0,3,Active,0,0
78224,0,0,0,10/31/2015,0,2,In Progress,2,3.68
78225,1,1,1,12/29/2015,1,1,Not Started,3,4.33
78226,0,0,0,10/22/2015,1,3,Active,2,2.83
78227,0,1,0,12/5/2015,0,1,Not Started,2,5.66
78228,1,0,0,11/21/2015,1,4,-,2,4.61
78229,0,1,0,12/25/2015,1,1,Not Started,3,375
78230,0,1,1,12/14/2015,0,1,Not Started,1,3
78231,0,1,0,11/26/2015,1,1,Not Started,0,0
78232,0,0,1,12/9/2015,0,2,In Progress,2,50
78233,1,1,0,11/10/2015,1,3,Active,4,8
78234,0,0,0,11/18/2015,1,1,Not Started,0,0
78235,1,0,1,11/19/2015,0,3,Active,1,5
78236,0,0,1,11/1/2015,0,4,-,3,10.1
78237,1,1,0,10/23/2015,0,1,Not Started,0,0
78238,0,0,0,12/16/2015,0,2,In Progress,4,5184
78239,0,0,0,11/23/2015,0,2,In Progress,2,8.49
78240,0,1,0,12/31/2015,0,3,Active,1,2.45
78241,0,1,0,10/17/2015,1,3,Active,2,98
78242,1,0,1,12/13/2015,1,3,Active,2,2
78243,0,1,0,11/1/2015,0,2,In Progress,3,10.1
78244,1,0,1,10/18/2015,0,3,Active,0,0
78245,1,1,0,12/31/2015,1,1,Not Started,4,13.57
78246,0,1,1,10/25/2015,1,2,In Progress,3,192
78247,0,1,0,10/3/2015,0,4,-,2,3.68
78248,1,1,1,12/2/2015,1,2,In Progress,0,0
78249,1,0,0,11/11/2015,1,4,-,1,3
78250,0,0,1,10/17/2015,0,1,Not Started,3,25.46
78251,0,0,1,10/23/2015,1,4,-,3,4.9
78252,0,0,1,11/1/2015,0,3,Active,3,25.46
78253,1,1,1,11/19/2015,1,2,In Progress,1,7
78254,1,0,0,12/23/2015,1,1,Not Started,0,0
78255,1,0,0,12/22/2015,0,3,Active,2,8.49
78256,1,0,1,10/31/2015,0,4,-,4,324
78257,0,0,1,11/14/2015,0,2,In Progress,1,6
78258,1,1,0,12/4/2015,1,2,In Progress,1,1.91
78259,1,0,1,11/26/2015,0,3,Active,3,7.21
78260,1,0,0,10/27/2015,0,2,In Progress,1,1.71
78261,0,1,1,12/10/2015,0,2,In Progress,4,50
78262,1,0,0,10/11/2015,0,3,Active,0,0
78263,1,1,0,11/14/2015,0,2,In Progress,4,64
78264,1,1,0,12/13/2015,1,3,Active,4,18
78265,0,1,0,12/14/2015,1,1,Not Started,4,50
78266,0,1,1,11/19/2015,1,1,Not Started,1,2
78267,1,1,0,10/25/2015,1,1,Not Started,4,98
78268,1,1,1,10/4/2015,1,4,-,1,2.65
78269,1,1,0,11/18/2015,1,4,-,2,50
78270,0,1,0,10/31/2015,0,3,Active,1,1.44
78271,0,0,0,12/13/2015,0,4,-,0,0
78272,0,0,0,10/9/2015,0,3,Active,0,0
78273,0,1,0,12/1/2015,0,4,-,3,192
78274,0,0,0,12/26/2015,0,3,Active,4,13.57
78275,1,1,0,10/1/2015,1,2,In Progress,3,4.9
78276,1,0,0,12/25/2015,0,4,-,0,0
78277,0,0,0,12/25/2015,1,2,In Progress,2,3.68
78278,1,1,0,11/7/2015,0,4,-,2,3.68
78279,0,0,1,10/30/2015,0,3,Active,1,6
78280,0,0,1,12/11/2015,1,1,Not Started,1,2.45
78281,1,0,0,12/16/2015,1,2,In Progress,3,13.86
78282,1,1,1,11/3/2015,1,3,Active,0,0
78283,1,1,0,12/8/2015,1,3,Active,4,32
78284,0,0,0,12/13/2015,0,1,Not Started,3,9
78285,1,1,0,12/9/2015,0,2,In Progress,1,2.45
78286,0,1,0,10/22/2015,1,1,Not Started,4,98
78287,0,0,0,10/21/2015,1,2,In Progress,4,10.08
78288,0,1,0,10/14/2015,1,1,Not Started,0,0
78289,0,1,1,12/26/2015,0,2,In Progress,2,2
78290,1,1,1,12/6/2015,1,3,Active,1,4
78291,1,0,0,10/28/2015,1,3,Active,1,3
78292,0,1,1,12/19/2015,1,3,Active,3,375
78293,0,1,1,11/27/2015,1,4,-,2,50
78294,0,0,0,12/23/2015,1,3,Active,2,4.16
78295,0,0,1,11/5/2015,0,4,-,1,7
78296,1,1,1,12/5/2015,0,4,-,3,25.46
78297,0,1,0,10/11/2015,1,2,In Progress,1,1.71
78298,0,0,0,11/11/2015,1,1,Not Started,2,4.61
78299,1,0,0,12/29/2015,1,4,-,2,4.24
78300,1,0,0,10/1/2015,1,3,Active,1,5
78301,0,1,0,12/16/2015,0,2,In Progress,0,0
78302,0,1,0,12/3/2015,0,3,Active,2,9.9
78303,0,0,0,12/8/2015,1,2,In Progress,3,375
78304,0,1,0,11/9/2015,0,2,In Progress,3,4.9
78305,1,1,1,11/10/2015,1,4,-,1,2
78306,1,0,0,10/5/2015,1,3,Active,4,32
78307,1,1,0,12/2/2015,0,3,Active,1,2.24
78308,1,1,0,11/8/2015,0,3,Active,0,0
78309,1,0,1,10/12/2015,1,2,In Progress,3,4.33
78310,0,1,1,10/11/2015,1,4,-,0,0
78311,0,1,0,11/11/2015,1,3,Active,1,2.45
78312,1,0,0,12/22/2015,0,3,Active,1,1.26
78313,1,0,0,10/4/2015,0,3,Active,4,50
78314,1,1,1,12/25/2015,0,1,Not Started,2,98
78315,0,0,0,10/14/2015,1,1,Not Started,0,0
78316,1,0,1,10/22/2015,0,2,In Progress,0,0
78317,1,0,0,10/5/2015,1,1,Not Started,2,2
78318,1,0,1,11/5/2015,1,2,In Progress,4,2500
78319,0,0,1,11/5/2015,0,4,-,4,18
78320,1,1,1,12/14/2015,1,2,In Progress,3,19.36
78321,0,1,1,11/24/2015,0,3,Active,3,375
78322,0,0,0,10/3/2015,0,4,-,4,8
78323,0,1,1,12/22/2015,1,3,Active,3,4.9
78324,0,0,1,11/14/2015,0,3,Active,4,10.08
78325,0,1,1,12/17/2015,0,2,In Progress,4,72
78326,1,1,1,12/7/2015,1,3,Active,4,1024
78327,1,0,0,11/11/2015,1,4,-,4,6.87
78328,1,0,0,12/6/2015,1,4,-,1,1.26
78329,0,1,0,11/27/2015,1,4,-,0,0
78330,0,0,0,11/27/2015,1,4,-,0,0
78331,1,0,0,10/8/2015,0,2,In Progress,1,1.26
78332,1,0,1,10/21/2015,0,4,-,4,50
78333,0,1,0,12/15/2015,0,3,Active,3,648
78334,1,0,0,12/22/2015,0,3,Active,1,2.45
78335,0,0,0,12/17/2015,1,4,-,2,4.24
78336,1,0,0,12/8/2015,0,1,Not Started,3,648
78337,1,1,1,11/16/2015,1,1,Not Started,0,0
78338,1,0,0,12/26/2015,1,1,Not Started,3,2.88
78339,0,0,0,11/5/2015,1,3,Active,4,13.57
78340,0,1,1,10/14/2015,1,4,-,0,0
78341,1,1,1,11/14/2015,0,4,-,1,5
78342,0,1,1,12/9/2015,0,2,In Progress,4,1024
78343,0,1,1,10/26/2015,1,4,-,0,0
78344,1,0,1,11/23/2015,0,1,Not Started,1,1.59
78345,1,1,0,10/29/2015,1,4,-,4,8
78346,1,1,1,10/6/2015,1,1,Not Started,1,1.73
78347,1,1,1,12/10/2015,0,4,-,2,4.16
78348,0,0,1,12/27/2015,1,1,Not Started,3,648
78349,1,1,1,11/1/2015,0,2,In Progress,3,9
78350,0,1,0,11/29/2015,1,4,-,3,13.86
78351,1,1,0,10/20/2015,0,4,-,2,72
78352,0,0,1,11/4/2015,1,3,Active,3,10.1
78353,0,0,0,10/30/2015,0,3,Active,1,4
78354,1,0,1,12/16/2015,0,1,Not Started,2,72
78355,0,1,0,10/1/2015,1,2,In Progress,1,5
78356,0,0,1,10/25/2015,0,3,Active,3,32.08
78357,0,1,1,12/2/2015,0,2,In Progress,4,64
78358,1,0,0,10/23/2015,0,1,Not Started,3,24
78359,1,0,0,10/29/2015,0,2,In Progress,4,50
78360,0,1,0,12/21/2015,1,2,In Progress,4,72
78361,0,0,0,10/19/2015,1,1,Not Started,1,1.41
78362,1,1,0,10/12/2015,1,1,Not Started,0,0
78363,1,1,0,11/1/2015,0,3,Active,2,9.9
78364,1,0,1,12/27/2015,0,2,In Progress,2,72
78365,1,1,0,11/6/2015,1,4,-,0,0
78366,1,1,0,12/3/2015,0,2,In Progress,3,19.36
78367,1,0,1,10/3/2015,0,1,Not Started,4,6.87
78368,1,0,1,12/15/2015,1,2,In Progress,2,8.49
78369,1,0,0,10/13/2015,0,4,-,3,5.77
78370,1,0,0,10/14/2015,1,1,Not Started,3,81
78371,0,1,0,10/3/2015,1,1,Not Started,1,5
78372,1,1,0,12/4/2015,0,1,Not Started,0,0
78373,1,0,0,10/6/2015,0,3,Active,0,0
78374,1,0,1,11/8/2015,1,2,In Progress,2,4.16
78375,1,1,1,12/15/2015,0,3,Active,2,72
78376,0,1,0,12/12/2015,1,2,In Progress,0,0
78377,0,0,1,12/7/2015,0,4,-,4,18
78378,1,1,1,10/6/2015,0,2,In Progress,4,4
78379,1,1,0,10/26/2015,0,3,Active,1,6
78380,0,0,0,12/5/2015,1,1,Not Started,3,9
78381,0,0,1,10/25/2015,0,1,Not Started,2,2
78382,0,1,0,10/31/2015,0,2,In Progress,4,32
78383,0,1,1,11/20/2015,0,4,-,1,4
78384,0,0,1,12/26/2015,0,1,Not Started,3,4.9
78385,0,1,0,11/14/2015,0,4,-,4,64
78386,0,1,1,10/30/2015,1,1,Not Started,1,2
78387,0,0,0,12/27/2015,1,4,-,3,648
78388,1,0,1,11/2/2015,1,2,In Progress,4,4
78389,1,0,0,11/2/2015,0,1,Not Started,0,0
78390,1,0,1,12/1/2015,0,1,Not Started,4,9604
78391,1,1,1,11/23/2015,0,2,In Progress,4,10.08
78392,1,0,0,11/11/2015,1,1,Not Started,2,98
78393,1,0,0,10/24/2015,1,2,In Progress,0,0
78394,0,1,1,12/9/2015,1,2,In Progress,0,0
78395,0,0,0,12/5/2015,1,1,Not Started,4,21.26
78396,0,1,0,10/14/2015,1,2,In Progress,2,3.68
78397,0,1,0,10/13/2015,1,2,In Progress,0,0
78398,0,1,0,10/22/2015,0,3,Active,2,98
78399,0,0,1,10/13/2015,0,3,Active,3,4.33
78400,0,1,1,12/20/2015,1,3,Active,3,2.88
78401,0,1,0,11/28/2015,0,4,-,4,5184
78402,1,1,0,12/4/2015,1,1,Not Started,4,13.57
78403,1,0,1,12/29/2015,1,3,Active,0,0
78404,1,1,1,10/7/2015,1,3,Active,3,4.33
78405,0,1,0,12/13/2015,0,3,Active,2,18
78406,0,0,1,11/27/2015,1,2,In Progress,1,1.71
78407,0,0,1,12/10/2015,0,1,Not Started,2,18
78408,0,0,0,12/20/2015,0,3,Active,1,1.82
78409,1,0,1,11/27/2015,0,2,In Progress,3,10.1
78410,1,0,0,11/23/2015,1,1,Not Started,2,4.24
78411,0,1,1,10/22/2015,1,2,In Progress,4,64
78412,1,1,1,10/28/2015,0,4,-,3,1029
78413,0,0,1,12/23/2015,0,3,Active,1,2.45
78414,0,0,1,10/4/2015,0,3,Active,0,0
78415,0,0,0,11/10/2015,1,3,Active,4,8
78416,0,0,0,11/3/2015,0,4,-,1,1.82
78417,1,0,0,10/9/2015,1,3,Active,2,2.62
78418,0,0,0,10/20/2015,0,3,Active,3,4.9
78419,1,0,0,11/17/2015,1,1,Not Started,2,3.68
78420,1,1,0,12/29/2015,0,1,Not Started,0,0
78421,1,0,1,12/2/2015,1,4,-,2,50
78422,1,1,0,11/29/2015,0,3,Active,1,7
78423,0,0,1,12/12/2015,0,4,-,1,1.71
78424,1,1,1,11/27/2015,0,3,Active,4,21.26
78425,1,1,0,11/27/2015,1,3,Active,2,32
78426,1,0,0,10/28/2015,0,2,In Progress,3,10.1
78427,1,0,1,11/28/2015,0,3,Active,0,0
78428,0,1,1,10/5/2015,0,4,-,2,98
78429,0,0,1,10/10/2015,1,4,-,3,4.9
78430,0,1,0,10/30/2015,0,4,-,4,21.26
78431,1,0,0,10/5/2015,1,2,In Progress,1,2.65
78432,0,0,1,11/13/2015,0,4,-,0,0
78433,1,1,1,12/11/2015,1,1,Not Started,0,0
78434,1,1,0,11/25/2015,0,4,-,4,18
78435,0,1,0,11/17/2015,0,3,Active,3,4.33
78436,0,0,0,11/2/2015,0,2,In Progress,3,375
78437,0,1,1,11/1/2015,0,3,Active,3,4.9
78438,1,0,0,11/28/2015,1,4,-,1,2
78439,0,1,0,10/22/2015,0,1,Not Started,1,2.24
78440,1,1,1,12/14/2015,0,4,-,3,375
78441,0,1,0,11/13/2015,1,4,-,2,2.62
78442,0,1,0,11/11/2015,1,2,In Progress,1,1.73
78443,0,0,1,10/22/2015,1,3,Active,1,7
78444,0,0,1,11/6/2015,0,3,Active,1,1.82
78445,0,0,1,11/3/2015,1,3,Active,1,6
78446,1,1,0,12/31/2015,0,3,Active,1,1.71
78447,0,0,0,12/24/2015,1,3,Active,0,0
78448,1,0,1,10/6/2015,1,2,In Progress,1,1.41
78449,0,0,1,10/31/2015,1,3,Active,0,0
78450,1,0,1,11/14/2015,1,3,Active,1,2
78451,1,1,0,12/21/2015,0,2,In Progress,0,0
78452,0,1,1,12/14/2015,0,3,Active,1,1.41
78453,1,1,1,11/8/2015,0,2,In Progress,0,0
78454,1,0,0,11/21/2015,1,1,Not Started,0,0
78455,0,1,1,12/22/2015,0,1,Not Started,3,4.33
78456,0,1,1,11/30/2015,0,3,Active,2,4.24
78457,1,0,0,10/8/2015,1,4,-,1,5
78458,1,0,1,12/24/2015,0,3,Active,2,8.49
78459,0,1,0,11/17/2015,1,3,Active,1,6
78460,1,0,0,12/20/2015,0,3,Active,3,81
78461,1,1,1,12/3/2015,1,1,Not Started,2,4.61
78462,1,0,1,10/15/2015,1,1,Not Started,1,1.73
78463,0,0,1,11/24/2015,0,4,-,2,5.66
78464,0,1,0,12/16/2015,0,1,Not Started,4,18
78465,0,0,0,11/26/2015,0,2,In Progress,3,2.88
78466,1,1,1,12/3/2015,0,3,Active,4,1024
78467,1,0,1,12/21/2015,0,3,Active,1,5
78468,0,1,0,11/8/2015,1,4,-,4,6.87
78469,0,1,0,12/29/2015,1,2,In Progress,2,2.83
78470,1,0,0,10/13/2015,1,3,Active,0,0
78471,1,0,0,11/13/2015,1,1,Not Started,0,0
78472,0,0,0,12/9/2015,1,2,In Progress,0,0
78473,0,1,0,10/3/2015,1,3,Active,2,50
78474,0,0,1,10/18/2015,0,1,Not Started,0,0
78475,0,0,0,12/1/2015,1,1,Not Started,3,8.65
78476,1,1,0,12/21/2015,0,4,-,0,0
78477,1,1,1,10/24/2015,1,2,In Progress,2,50
78478,0,0,0,11/11/2015,0,1,Not Started,4,64
78479,1,1,0,12/7/2015,1,2,In Progress,3,19.36
78480,0,1,0,11/27/2015,1,4,-,2,8
78481,1,0,1,10/16/2015,0,1,Not Started,1,1.26
78482,1,1,1,12/26/2015,1,1,Not Started,4,4
78483,1,1,0,10/27/2015,0,1,Not Started,1,4
78484,0,0,0,10/15/2015,0,3,Active,0,0
78485,1,1,0,10/24/2015,0,4,-,2,18
78486,1,0,0,11/24/2015,0,3,Active,2,2.83
78487,1,0,1,11/6/2015,1,3,Active,2,72
78488,1,1,1,12/8/2015,0,3,Active,2,8.49
78489,1,0,0,10/21/2015,1,4,-,2,5.66
78490,0,0,1,11/18/2015,0,1,Not Started,3,5.77
78491,1,0,0,10/27/2015,0,1,Not Started,2,2.83
78492,1,1,1,12/16/2015,1,2,In Progress,2,4.16
78493,0,1,0,11/8/2015,1,1,Not Started,4,6.87
78494,1,0,1,11/7/2015,1,3,Active,0,0
78495,1,0,0,11/14/2015,0,1,Not Started,3,81
78496,0,0,1,12/24/2015,0,1,Not Started,4,98
78497,1,1,1,10/21/2015,1,3,Active,3,25.46
78498,0,1,0,10/3/2015,1,4,-,2,72
78499,1,1,0,10/21/2015,1,4,-,3,8.65
78500,0,1,0,10/16/2015,1,1,Not Started,4,98
78501,0,1,0,11/30/2015,0,2,In Progress,0,0
78502,1,1,0,12/15/2015,0,3,Active,1,7
78503,1,0,1,10/15/2015,1,2,In Progress,2,3.68
78504,0,0,1,10/1/2015,1,3,Active,3,4.33
78505,1,0,1,12/23/2015,0,2,In Progress,2,50
78506,0,1,1,11/9/2015,0,2,In Progress,4,6.87
78507,1,1,0,10/23/2015,0,2,In Progress,1,3
78508,0,0,1,10/12/2015,1,1,Not Started,3,192
78509,1,0,0,10/9/2015,1,4,-,2,2.83
78510,1,0,1,12/29/2015,0,1,Not Started,1,4
78511,1,0,0,10/22/2015,0,1,Not Started,2,72
78512,0,0,0,12/27/2015,1,3,Active,1,2
78513,0,0,1,10/28/2015,1,1,Not Started,2,72
78514,1,1,1,12/27/2015,0,2,In Progress,3,81
78515,0,1,1,11/19/2015,1,1,Not Started,0,0
78516,0,1,0,11/9/2015,0,3,Active,4,13.57
78517,0,1,0,11/8/2015,1,4,-,3,5.77
78518,1,0,1,11/16/2015,0,4,-,4,8
78519,1,0,1,10/19/2015,0,3,Active,4,6.87
78520,1,1,0,12/5/2015,0,1,Not Started,2,3.17
78521,0,0,0,11/22/2015,0,4,-,4,2500
78522,1,0,1,10/1/2015,1,3,Active,3,32.08
78523,1,1,1,12/26/2015,1,2,In Progress,0,0
78524,0,1,1,11/24/2015,0,1,Not Started,0,0
78525,1,1,1,12/4/2015,0,4,-,4,32
78526,1,0,0,12/11/2015,1,2,In Progress,4,64
78527,1,1,1,12/21/2015,1,3,Active,3,32.08
78528,0,0,1,12/31/2015,1,3,Active,2,98
78529,0,1,0,12/13/2015,1,1,Not Started,0,0
78530,0,1,1,11/22/2015,1,2,In Progress,2,2
78531,0,1,0,10/15/2015,1,4,-,4,17.31
78532,1,1,1,10/31/2015,1,1,Not Started,3,2.88
78533,1,0,1,11/8/2015,0,1,Not Started,1,2
78534,1,1,1,10/28/2015,0,3,Active,2,50
78535,0,0,1,11/25/2015,0,1,Not Started,2,50
78536,0,0,0,11/13/2015,1,3,Active,1,3
78537,0,1,0,10/27/2015,0,4,-,3,32.08
78538,1,1,0,11/5/2015,1,2,In Progress,0,0
78539,1,0,0,12/13/2015,1,1,Not Started,0,0
78540,0,1,1,11/4/2015,0,1,Not Started,3,648
78541,0,1,0,12/10/2015,1,3,Active,2,8
78542,0,0,0,11/23/2015,1,3,Active,2,72
78543,0,0,1,12/2/2015,1,3,Active,2,9.9
78544,1,0,1,12/29/2015,1,3,Active,3,24
78545,1,1,1,10/21/2015,0,4,-,4,8
78546,1,0,0,11/9/2015,0,2,In Progress,0,0
78547,1,1,1,12/12/2015,0,3,Active,2,50
78548,0,0,0,12/20/2015,0,1,Not Started,3,25.46
78549,1,0,1,12/9/2015,1,4,-,3,13.86
78550,0,1,1,10/8/2015,0,4,-,4,13.57
78551,1,1,1,11/1/2015,0,1,Not Started,1,1.73
78552,1,1,0,10/19/2015,0,4,-,1,1.82
78553,1,0,1,10/23/2015,1,2,In Progress,3,648
78554,1,0,1,11/27/2015,1,4,-,2,5.66
78555,0,0,1,11/16/2015,1,1,Not Started,0,0
78556,1,0,0,11/28/2015,0,4,-,4,1024
78557,1,1,0,11/26/2015,0,3,Active,2,4.61
78558,1,0,1,10/1/2015,1,3,Active,3,13.86
78559,1,0,0,12/31/2015,0,2,In Progress,4,32
78560,0,0,0,10/5/2015,0,3,Active,0,0
78561,1,1,0,11/7/2015,0,1,Not Started,3,4.9
78562,0,0,0,10/1/2015,0,4,-,4,13.57
78563,0,0,1,12/18/2015,0,3,Active,1,1.82
78564,0,0,1,12/5/2015,0,4,-,3,19.36
78565,1,1,1,11/20/2015,0,2,In Progress,2,4.61
78566,1,1,1,12/29/2015,1,4,-,1,1.82
78567,0,0,0,12/24/2015,1,1,Not Started,1,2
78568,1,1,1,10/31/2015,0,1,Not Started,3,4.33
78569,0,1,1,10/15/2015,0,3,Active,3,9
78570,0,1,1,11/21/2015,0,4,-,0,0
78571,1,0,0,10/14/2015,1,3,Active,1,1.41
78572,1,0,1,10/3/2015,0,2,In Progress,2,4.16
78573,1,1,1,12/22/2015,1,2,In Progress,3,7.21
78574,1,0,0,10/3/2015,1,4,-,0,0
78575,0,0,0,10/6/2015,1,2,In Progress,0,0
78576,0,1,0,12/15/2015,1,2,In Progress,3,5.77
78577,0,1,1,12/22/2015,0,1,Not Started,2,7.07
78578,1,0,0,12/4/2015,1,2,In Progress,2,5.66
78579,1,0,1,12/17/2015,1,4,-,2,4.24
78580,0,1,0,12/11/2015,1,3,Active,3,7.21
78581,1,1,0,12/28/2015,0,4,-,3,25.46
78582,0,0,1,11/2/2015,1,3,Active,1,4
78583,1,1,0,11/27/2015,1,3,Active,3,8.65
78584,1,0,1,12/23/2015,1,1,Not Started,3,5.77
78585,1,0,0,12/31/2015,0,1,Not Started,0,0
78586,1,0,1,12/24/2015,1,4,-,1,1.82
78587,1,0,0,11/2/2015,0,4,-,0,0
78588,1,1,1,10/10/2015,1,4,-,1,2.65
78589,0,1,0,12/5/2015,0,4,-,2,32
78590,1,1,0,12/16/2015,1,1,Not Started,3,7.21
78591,1,1,0,10/14/2015,0,2,In Progress,0,0
78592,0,1,1,10/5/2015,0,2,In Progress,2,7.07
78593,0,1,0,12/25/2015,0,1,Not Started,3,81
78594,0,1,0,11/19/2015,0,3,Active,3,5.77
78595,0,1,1,11/30/2015,1,2,In Progress,1,1.73
78596,0,0,1,11/24/2015,1,4,-,1,1.44
78597,0,1,0,10/7/2015,0,1,Not Started,3,648
78598,1,1,0,11/18/2015,1,2,In Progress,1,2.45
78599,1,0,1,12/19/2015,0,2,In Progress,2,9.9
78600,0,0,0,10/12/2015,0,3,Active,2,4.16
78601,1,0,1,10/25/2015,0,2,In Progress,0,0
78602,0,0,0,10/18/2015,0,4,-,4,8
78603,0,0,0,12/7/2015,1,1,Not Started,3,7.21
78604,0,0,1,12/8/2015,1,1,Not Started,2,5.66
78605,1,0,1,11/21/2015,1,1,Not Started,2,32
78606,0,0,1,12/13/2015,0,1,Not Started,1,1.73
78607,0,1,1,12/20/2015,0,2,In Progress,4,8
78608,0,0,0,10/28/2015,1,2,In Progress,1,3
78609,0,0,1,10/27/2015,0,2,In Progress,1,2
78610,1,0,1,12/2/2015,1,2,In Progress,3,648
78611,0,0,0,12/7/2015,0,4,-,0,0
78612,0,1,0,12/4/2015,0,4,-,4,98
78613,0,1,1,10/29/2015,0,2,In Progress,0,0
