id,door buster,in stock,is online,launch date,has image,status code,status,Has Price,Price
33353,1,0,0,11/28/2015,0,1,Not Started,3,9
33354,1,1,1,12/14/2015,0,4,-,2,2
33355,0,0,0,12/2/2015,0,2,In Progress,3,5.77
33356,1,1,0,11/3/2015,1,3,Active,0,0
33357,0,1,1,11/15/2015,1,2,In Progress,0,0
33358,0,0,1,11/24/2015,0,3,Active,0,0
33359,0,1,0,10/5/2015,0,3,Active,4,6.87
33360,0,0,1,10/17/2015,1,1,Not Started,0,0
33361,1,0,1,10/18/2015,0,1,Not Started,1,1.82
33362,0,0,0,10/23/2015,0,1,Not Started,2,4.24
33363,1,1,1,10/2/2015,0,1,Not Started,2,3.68
33364,0,1,1,11/9/2015,0,1,Not Started,3,9
33365,0,1,1,10/7/2015,0,2,In Progress,2,98
33366,1,0,0,11/9/2015,1,3,Active,2,8.49
33367,0,0,1,10/9/2015,1,2,In Progress,4,98
33368,0,1,0,11/24/2015,0,1,Not Started,2,9.9
33369,0,1,1,10/9/2015,0,1,Not Started,2,8
33370,1,1,1,11/9/2015,1,3,Active,4,32
33371,0,1,1,12/6/2015,0,2,In Progress,1,1.41
33372,1,0,1,11/22/2015,0,3,Active,2,8
33373,0,1,1,10/17/2015,1,2,In Progress,1,2
33374,1,0,0,10/7/2015,0,1,Not Started,2,9.9
33375,1,1,1,10/16/2015,1,3,Active,4,18
33376,0,0,0,12/14/2015,0,1,Not Started,1,2.45
33377,0,0,1,10/15/2015,0,2,In Progress,3,32.08
33378,0,1,1,12/15/2015,1,3,Active,0,0
33379,0,0,0,12/4/2015,0,2,In Progress,3,4.33
33380,0,1,0,12/15/2015,0,2,In Progress,4,21.26
33381,0,0,1,11/29/2015,1,1,Not Started,2,8
33382,0,1,1,11/25/2015,0,1,Not Started,0,0
33383,1,0,0,11/12/2015,0,1,Not Started,2,32
33384,1,1,1,12/12/2015,0,3,Active,1,3
33385,0,0,0,10/12/2015,0,4,-,4,18
33386,0,1,1,12/19/2015,1,4,-,2,8.49
33387,1,1,0,10/4/2015,0,3,Active,3,4.33
33388,1,0,1,10/12/2015,0,4,-,3,8.65
33389,1,0,0,10/31/2015,0,4,-,4,5184
33390,0,0,0,12/11/2015,0,1,Not Started,2,2.83
33391,1,1,1,10/15/2015,0,4,-,4,98
33392,1,1,0,10/30/2015,0,1,Not Started,1,1.26
33393,0,1,1,10/16/2015,1,2,In Progress,4,13.57
33394,1,1,0,12/29/2015,1,1,Not Started,4,8
33395,1,0,1,11/1/2015,0,3,Active,4,72
33396,0,0,1,10/5/2015,0,1,Not Started,3,192
33397,1,0,0,12/18/2015,1,4,-,4,324
33398,1,1,1,12/22/2015,0,1,Not Started,4,72
33399,0,0,0,12/31/2015,1,1,Not Started,3,5.77
33400,1,1,0,10/24/2015,0,2,In Progress,2,5.66
33401,0,1,1,10/10/2015,1,3,Active,3,32.08
33402,1,0,0,10/22/2015,0,1,Not Started,1,1.71
33403,0,1,1,12/20/2015,0,3,Active,4,18
33404,1,0,0,10/30/2015,1,2,In Progress,4,9604
33405,1,0,0,12/11/2015,0,1,Not Started,0,0
33406,0,0,1,10/25/2015,0,1,Not Started,0,0
33407,1,0,1,11/16/2015,0,1,Not Started,4,17.31
33408,1,0,0,10/13/2015,0,3,Active,0,0
33409,1,1,1,11/28/2015,0,3,Active,3,7.21
33410,0,0,1,10/30/2015,1,4,-,2,50
33411,1,1,0,10/31/2015,1,3,Active,3,32.08
33412,0,0,1,11/18/2015,1,1,Not Started,4,324
33413,1,1,1,11/26/2015,0,3,Active,4,1024
33414,1,1,1,12/4/2015,1,4,-,0,0
33415,1,0,0,10/21/2015,1,1,Not Started,1,2.24
33416,1,0,1,10/26/2015,0,3,Active,3,8.65
33417,1,0,1,12/25/2015,1,1,Not Started,2,4.61
33418,1,1,0,11/6/2015,0,4,-,3,9
33419,0,1,1,12/16/2015,1,1,Not Started,2,9.9
33420,0,0,0,11/21/2015,0,1,Not Started,1,7
33421,0,1,0,10/12/2015,0,4,-,2,4.61
33422,1,0,1,11/25/2015,0,1,Not Started,1,2
33423,0,0,0,12/13/2015,0,1,Not Started,2,3.17
33424,1,1,1,10/14/2015,0,3,Active,3,24
33425,1,0,0,12/1/2015,1,3,Active,3,9
33426,1,1,1,10/25/2015,0,1,Not Started,3,32.08
33427,1,1,0,12/22/2015,0,1,Not Started,1,4
33428,1,1,0,11/13/2015,0,4,-,0,0
33429,0,1,1,11/11/2015,1,3,Active,3,1029
33430,1,1,1,10/17/2015,0,4,-,2,2.83
33431,0,0,1,12/13/2015,1,1,Not Started,1,1.82
33432,0,1,1,12/7/2015,1,2,In Progress,4,4
33433,1,1,0,10/13/2015,0,1,Not Started,1,5
33434,0,0,1,12/24/2015,0,1,Not Started,4,324
33435,0,1,1,10/3/2015,1,1,Not Started,1,1.26
33436,1,0,1,12/6/2015,0,4,-,2,9.9
33437,1,0,0,11/28/2015,0,3,Active,2,9.9
33438,0,1,1,12/28/2015,0,3,Active,1,2
33439,0,0,0,12/10/2015,1,4,-,0,0
33440,1,1,0,10/9/2015,1,3,Active,2,3.68
33441,1,0,0,12/2/2015,1,4,-,0,0
33442,1,1,0,10/3/2015,1,4,-,1,1.73
33443,1,0,1,10/12/2015,0,2,In Progress,3,8.65
33444,0,1,1,12/16/2015,1,1,Not Started,3,2.88
33445,0,0,1,10/15/2015,0,3,Active,1,1.71
33446,0,0,0,12/9/2015,0,4,-,1,1.71
33447,1,0,0,10/26/2015,0,3,Active,3,81
33448,0,1,0,12/29/2015,1,4,-,1,1.91
33449,1,0,0,11/17/2015,0,1,Not Started,4,5184
33450,0,1,1,11/7/2015,0,3,Active,4,1024
33451,0,0,0,12/1/2015,0,1,Not Started,2,4.61
33452,0,0,1,11/23/2015,0,2,In Progress,1,1.91
33453,1,0,1,11/20/2015,0,1,Not Started,1,2.65
33454,0,1,1,10/8/2015,0,4,-,1,2
33455,1,0,0,10/9/2015,0,2,In Progress,0,0
33456,1,0,0,11/13/2015,0,4,-,1,1.71
33457,1,1,0,10/5/2015,1,1,Not Started,4,64
33458,0,0,0,12/9/2015,1,3,Active,4,1024
33459,0,1,1,12/26/2015,1,4,-,3,4.33
33460,0,1,0,11/8/2015,0,1,Not Started,1,2
33461,1,1,1,10/27/2015,1,3,Active,3,192
33462,1,1,0,12/20/2015,1,1,Not Started,2,2.83
33463,0,0,0,11/16/2015,1,2,In Progress,2,9.9
33464,0,0,0,11/13/2015,1,3,Active,0,0
33465,1,1,0,12/8/2015,1,1,Not Started,1,7
33466,0,1,0,11/4/2015,0,2,In Progress,2,32
33467,1,1,0,11/20/2015,0,1,Not Started,2,3.17
33468,0,1,1,10/6/2015,0,2,In Progress,2,2.83
33469,0,0,1,10/7/2015,1,3,Active,1,3
33470,0,0,0,11/18/2015,1,1,Not Started,2,8
33471,1,0,0,12/16/2015,0,1,Not Started,0,0
33472,0,1,1,11/19/2015,0,3,Active,1,1.82
33473,0,0,0,10/20/2015,0,1,Not Started,4,17.31
33474,0,0,1,10/21/2015,1,2,In Progress,0,0
33475,0,1,1,10/4/2015,0,1,Not Started,0,0
33476,0,1,1,11/15/2015,0,4,-,2,32
33477,0,0,1,10/20/2015,0,2,In Progress,1,1.41
33478,1,0,1,10/6/2015,0,4,-,4,72
33479,1,0,0,10/22/2015,0,3,Active,2,7.07
33480,1,1,1,12/1/2015,1,2,In Progress,0,0
33481,1,1,0,11/12/2015,1,1,Not Started,2,4.61
33482,1,0,0,12/8/2015,1,1,Not Started,0,0
33483,1,0,1,12/8/2015,1,4,-,0,0
33484,1,1,1,12/26/2015,0,4,-,0,0
33485,1,1,1,11/30/2015,0,3,Active,0,0
33486,1,1,0,10/29/2015,0,4,-,3,9
33487,1,0,0,10/1/2015,1,1,Not Started,2,4.16
33488,0,1,1,11/20/2015,1,3,Active,2,50
33489,0,1,1,12/29/2015,0,2,In Progress,2,18
33490,0,0,0,11/18/2015,1,1,Not Started,1,1.71
33491,0,1,0,11/3/2015,0,3,Active,2,50
33492,0,0,0,12/17/2015,0,4,-,4,18
33493,0,0,0,12/21/2015,0,4,-,4,8
33494,0,1,1,12/12/2015,1,3,Active,2,18
33495,0,1,0,12/20/2015,1,1,Not Started,1,3
33496,1,0,0,10/29/2015,1,3,Active,3,1029
33497,1,0,1,11/29/2015,1,3,Active,0,0
33498,0,1,1,11/13/2015,1,1,Not Started,2,2.62
33499,1,0,0,11/15/2015,0,3,Active,0,0
33500,0,1,0,11/12/2015,0,2,In Progress,3,192
33501,0,0,0,12/2/2015,0,4,-,1,2.65
33502,0,0,1,10/15/2015,0,3,Active,4,324
33503,0,0,0,11/8/2015,0,3,Active,3,7.21
33504,0,1,0,12/27/2015,0,1,Not Started,0,0
33505,1,0,0,12/15/2015,0,3,Active,4,6.87
33506,1,1,1,12/26/2015,0,2,In Progress,2,2
33507,1,1,0,10/20/2015,1,2,In Progress,3,648
33508,1,1,0,10/23/2015,0,4,-,2,8.49
33509,1,0,0,10/7/2015,0,2,In Progress,1,4
33510,0,0,1,10/1/2015,1,2,In Progress,1,5
33511,1,1,1,10/5/2015,1,2,In Progress,4,2500
33512,0,0,1,11/22/2015,1,3,Active,3,24
33513,0,1,1,12/12/2015,1,1,Not Started,0,0
33514,0,0,1,11/30/2015,0,2,In Progress,4,64
33515,1,0,0,10/23/2015,1,4,-,2,5.66
33516,0,0,0,11/28/2015,1,1,Not Started,3,19.36
33517,1,0,1,11/27/2015,0,2,In Progress,0,0
33518,1,1,0,12/17/2015,1,1,Not Started,0,0
33519,0,1,1,12/8/2015,1,2,In Progress,3,24
33520,1,0,0,11/19/2015,1,2,In Progress,0,0
33521,0,0,1,12/31/2015,1,3,Active,2,72
33522,0,1,0,10/19/2015,1,4,-,3,5.77
33523,1,0,1,12/11/2015,0,3,Active,2,98
33524,1,0,0,10/5/2015,1,1,Not Started,1,1.59
33525,1,0,1,12/23/2015,1,1,Not Started,0,0
33526,1,0,1,12/6/2015,1,4,-,0,0
33527,1,0,0,10/24/2015,0,3,Active,4,2500
33528,1,1,1,11/9/2015,0,3,Active,0,0
33529,1,1,0,11/5/2015,0,4,-,0,0
33530,0,1,1,12/8/2015,1,3,Active,4,32
33531,1,1,0,10/6/2015,0,2,In Progress,4,32
33532,0,0,0,11/15/2015,1,2,In Progress,1,2.65
33533,0,0,1,10/2/2015,1,3,Active,2,98
33534,1,1,0,10/28/2015,1,3,Active,1,1.71
33535,1,0,1,10/7/2015,0,2,In Progress,2,8.49
33536,0,0,1,12/10/2015,1,4,-,2,9.9
33537,1,1,0,11/26/2015,1,2,In Progress,0,0
33538,0,0,1,12/20/2015,0,4,-,1,1.41
33539,0,1,0,11/25/2015,0,3,Active,3,192
33540,1,0,1,11/14/2015,1,4,-,2,8
33541,1,1,0,11/2/2015,1,3,Active,3,5.77
33542,1,0,1,12/15/2015,0,3,Active,4,8
33543,0,0,0,10/16/2015,1,4,-,1,3
33544,0,0,0,10/6/2015,1,3,Active,1,1.91
33545,1,0,1,10/10/2015,1,3,Active,0,0
33546,1,0,0,12/16/2015,1,1,Not Started,3,10.1
33547,0,0,0,11/29/2015,1,4,-,4,50
33548,1,0,1,12/21/2015,1,3,Active,2,4.16
33549,1,0,0,12/30/2015,0,4,-,0,0
33550,0,0,1,11/11/2015,0,1,Not Started,1,3
33551,0,1,1,11/1/2015,1,1,Not Started,2,9.9
33552,1,1,0,10/8/2015,0,2,In Progress,3,8.65
33553,0,1,1,12/1/2015,0,2,In Progress,3,81
33554,0,1,0,11/15/2015,1,3,Active,3,648
33555,1,0,1,12/26/2015,1,1,Not Started,2,4.16
33556,0,1,1,12/6/2015,1,1,Not Started,0,0
33557,0,0,0,10/28/2015,1,3,Active,0,0
33558,1,0,0,10/5/2015,1,1,Not Started,0,0
33559,0,0,1,10/12/2015,0,3,Active,2,32
33560,1,1,1,10/9/2015,1,4,-,4,72
33561,0,1,0,11/4/2015,1,3,Active,3,13.86
33562,0,0,1,11/23/2015,1,4,-,3,25.46
33563,0,1,1,12/13/2015,0,2,In Progress,2,18
33564,0,1,1,11/20/2015,0,1,Not Started,1,2.65
33565,1,1,0,12/11/2015,1,4,-,1,6
33566,1,0,0,11/15/2015,0,1,Not Started,4,13.57
33567,0,1,0,11/12/2015,0,3,Active,0,0
33568,1,1,1,10/18/2015,1,3,Active,2,32
33569,0,0,0,11/3/2015,0,4,-,0,0
33570,0,1,0,10/24/2015,0,4,-,3,192
33571,0,0,1,12/12/2015,1,1,Not Started,1,1.59
33572,0,1,1,12/10/2015,1,3,Active,0,0
33573,0,1,1,11/24/2015,0,3,Active,1,4
33574,0,0,1,11/24/2015,1,1,Not Started,1,1.71
33575,1,1,0,10/13/2015,1,3,Active,3,9
33576,1,1,1,10/30/2015,1,1,Not Started,4,64
33577,1,1,1,10/19/2015,1,1,Not Started,2,18
33578,0,0,0,12/21/2015,0,3,Active,4,64
33579,0,1,1,10/17/2015,0,4,-,4,8
33580,0,1,1,10/4/2015,0,2,In Progress,4,32
33581,1,1,0,10/14/2015,0,2,In Progress,4,64
33582,0,0,1,11/30/2015,0,4,-,1,2.24
33583,0,1,0,10/7/2015,1,3,Active,2,4.24
33584,1,0,0,11/9/2015,1,1,Not Started,1,7
33585,0,1,1,12/17/2015,0,2,In Progress,3,4.9
33586,0,0,0,11/15/2015,1,1,Not Started,1,3
33587,1,0,1,12/29/2015,0,1,Not Started,3,13.86
33588,0,0,0,12/7/2015,1,2,In Progress,4,5184
33589,0,1,1,10/2/2015,0,2,In Progress,2,72
33590,1,0,0,12/12/2015,1,3,Active,4,32
33591,1,1,0,12/9/2015,1,2,In Progress,0,0
33592,1,1,0,11/22/2015,0,4,-,4,72
33593,0,1,0,12/25/2015,1,2,In Progress,4,10.08
33594,1,0,0,12/13/2015,1,1,Not Started,4,4
33595,0,1,1,12/7/2015,1,1,Not Started,1,1.73
33596,0,1,1,11/15/2015,0,4,-,0,0
33597,0,0,0,11/10/2015,1,2,In Progress,1,2.24
33598,1,1,0,12/7/2015,1,3,Active,3,4.33
33599,1,1,0,12/26/2015,1,1,Not Started,3,8.65
33600,0,0,1,11/9/2015,1,2,In Progress,4,2500
33601,1,1,1,10/31/2015,1,2,In Progress,3,4.33
33602,0,1,1,12/15/2015,1,4,-,2,4.61
33603,0,1,1,10/17/2015,1,1,Not Started,3,19.36
33604,1,0,0,10/23/2015,0,2,In Progress,3,10.1
33605,0,1,0,11/13/2015,0,1,Not Started,1,2
33606,0,0,1,11/13/2015,0,4,-,4,8
33607,0,1,1,10/28/2015,0,2,In Progress,0,0
33608,0,0,1,12/30/2015,1,1,Not Started,1,1.73
33609,1,0,0,11/3/2015,1,2,In Progress,4,17.31
33610,0,0,1,11/18/2015,1,1,Not Started,3,375
33611,0,1,0,10/23/2015,1,1,Not Started,0,0
33612,0,1,1,11/12/2015,0,3,Active,1,2
33613,0,0,0,11/5/2015,1,4,-,2,98
33614,1,1,1,11/6/2015,0,1,Not Started,0,0
33615,1,1,1,12/15/2015,0,2,In Progress,1,2
33616,1,0,1,10/3/2015,0,2,In Progress,0,0
33617,1,1,1,12/16/2015,1,2,In Progress,3,25.46
33618,1,0,1,10/13/2015,1,2,In Progress,3,10.1
33619,0,0,0,12/10/2015,1,4,-,1,2
33620,1,1,1,11/22/2015,0,4,-,0,0
33621,1,0,0,12/20/2015,0,3,Active,2,4.16
33622,0,0,1,10/21/2015,0,4,-,4,324
33623,0,1,0,12/8/2015,1,3,Active,1,1.71
33624,0,1,1,11/18/2015,1,1,Not Started,1,2.45
33625,1,0,1,10/11/2015,1,2,In Progress,2,32
33626,0,0,1,11/17/2015,0,4,-,0,0
33627,0,0,0,11/14/2015,1,3,Active,3,13.86
33628,0,1,1,10/1/2015,0,2,In Progress,1,1.44
33629,0,0,0,12/15/2015,0,2,In Progress,4,10.08
33630,1,0,0,12/21/2015,0,2,In Progress,2,9.9
33631,1,0,1,12/31/2015,1,4,-,1,2.45
33632,0,0,1,10/6/2015,1,1,Not Started,1,1.91
33633,0,0,0,12/16/2015,1,4,-,2,72
33634,0,1,1,12/11/2015,0,1,Not Started,2,98
33635,0,1,0,11/14/2015,1,2,In Progress,4,4
33636,0,0,1,12/24/2015,0,3,Active,3,24
33637,1,0,0,12/14/2015,1,4,-,4,4
33638,0,0,1,11/19/2015,0,4,-,3,8.65
33639,0,0,1,10/4/2015,0,1,Not Started,0,0
33640,0,1,0,10/9/2015,0,1,Not Started,0,0
33641,0,1,0,12/27/2015,0,1,Not Started,2,2.62
33642,1,1,0,11/3/2015,0,4,-,3,81
33643,1,0,0,10/24/2015,0,4,-,2,18
33644,0,0,1,12/31/2015,1,3,Active,2,18
33645,0,0,1,11/20/2015,1,2,In Progress,1,1.59
33646,1,0,1,11/15/2015,1,2,In Progress,3,19.36
33647,0,1,0,12/2/2015,1,4,-,4,1024
33648,1,1,1,11/17/2015,1,2,In Progress,3,375
33649,1,0,1,10/27/2015,1,4,-,1,2.65
33650,0,1,1,11/1/2015,1,1,Not Started,3,9
33651,0,1,0,12/20/2015,0,4,-,0,0
33652,1,1,1,11/19/2015,1,3,Active,0,0
33653,0,0,1,10/7/2015,1,4,-,1,2
33654,0,1,0,10/23/2015,0,4,-,0,0
33655,0,0,1,12/4/2015,1,3,Active,2,4.24
33656,1,0,1,10/19/2015,0,3,Active,4,324
33657,0,0,1,11/16/2015,0,2,In Progress,3,648
33658,1,0,1,10/2/2015,0,4,-,1,4
33659,0,0,1,10/31/2015,1,4,-,3,25.46
33660,1,1,0,12/19/2015,0,2,In Progress,2,5.66
33661,1,0,1,11/21/2015,0,2,In Progress,2,50
33662,0,1,0,11/24/2015,0,2,In Progress,2,8.49
33663,0,0,0,12/14/2015,0,4,-,2,5.66
33664,0,1,1,10/3/2015,1,2,In Progress,3,648
33665,0,1,1,11/5/2015,0,4,-,2,4.16
33666,0,0,0,12/20/2015,1,4,-,2,3.17
33667,1,0,1,10/23/2015,0,2,In Progress,1,1.44
33668,0,0,1,12/25/2015,0,2,In Progress,4,98
33669,0,0,1,12/14/2015,1,1,Not Started,0,0
33670,1,0,0,10/10/2015,1,4,-,1,2.24
33671,1,1,0,10/17/2015,1,2,In Progress,2,18
33672,1,1,1,11/28/2015,1,2,In Progress,0,0
33673,0,1,1,10/23/2015,1,3,Active,4,72
33674,0,1,0,12/26/2015,0,3,Active,4,9604
33675,1,1,0,10/31/2015,1,3,Active,0,0
33676,0,1,0,10/19/2015,0,4,-,0,0
33677,0,1,1,12/2/2015,0,4,-,2,98
33678,0,1,0,12/16/2015,1,4,-,3,10.1
33679,0,0,0,12/11/2015,0,4,-,4,5184
33680,1,1,1,10/17/2015,1,2,In Progress,3,192
33681,0,1,0,10/7/2015,0,1,Not Started,4,17.31
33682,0,0,1,12/15/2015,1,4,-,4,6.87
33683,0,0,0,12/7/2015,1,2,In Progress,0,0
33684,1,0,1,12/5/2015,1,2,In Progress,0,0
33685,0,0,1,10/15/2015,1,4,-,0,0
33686,1,1,1,10/18/2015,1,3,Active,2,18
33687,1,1,1,12/8/2015,1,1,Not Started,1,1.71
33688,1,1,0,12/8/2015,1,2,In Progress,4,21.26
33689,1,0,0,11/19/2015,1,2,In Progress,3,32.08
33690,1,0,1,10/28/2015,0,1,Not Started,1,2
33691,0,0,1,10/17/2015,1,3,Active,0,0
33692,0,1,0,10/15/2015,1,2,In Progress,4,50
33693,0,0,0,10/11/2015,0,3,Active,1,7
33694,1,1,1,10/21/2015,0,3,Active,1,1.41
33695,0,0,0,10/29/2015,0,4,-,0,0
33696,0,1,1,10/23/2015,0,2,In Progress,1,1.82
33697,0,0,1,12/4/2015,0,3,Active,4,13.57
33698,1,0,1,10/7/2015,0,2,In Progress,0,0
33699,0,1,0,12/18/2015,1,2,In Progress,2,2
33700,0,1,1,11/30/2015,1,2,In Progress,0,0
33701,1,0,0,10/3/2015,0,3,Active,2,72
33702,1,0,0,10/25/2015,0,1,Not Started,0,0
33703,0,1,0,11/10/2015,0,3,Active,3,4.9
33704,0,1,1,12/21/2015,1,2,In Progress,4,32
33705,1,0,1,11/26/2015,0,3,Active,4,64
33706,1,1,1,11/3/2015,1,4,-,2,3.17
33707,1,0,1,11/15/2015,0,2,In Progress,2,8
33708,1,0,1,12/18/2015,0,3,Active,4,2500
33709,1,1,0,11/3/2015,0,4,-,0,0
33710,0,1,1,10/20/2015,1,3,Active,0,0
33711,1,0,0,12/6/2015,1,2,In Progress,3,7.21
33712,1,1,1,10/3/2015,0,3,Active,3,24
33713,1,1,0,12/20/2015,0,4,-,4,17.31
33714,1,0,0,12/8/2015,1,3,Active,4,17.31
33715,0,0,0,12/4/2015,0,3,Active,3,1029
33716,1,0,0,12/13/2015,0,2,In Progress,1,2.45
33717,0,0,1,11/9/2015,1,1,Not Started,2,5.66
33718,0,1,0,10/28/2015,0,4,-,3,4.33
33719,0,1,1,12/27/2015,0,2,In Progress,4,9604
33720,1,1,1,10/28/2015,1,3,Active,1,5
33721,0,1,1,12/8/2015,0,3,Active,1,1.82
33722,0,1,1,12/9/2015,0,1,Not Started,0,0
33723,1,1,1,11/4/2015,0,4,-,1,2
33724,0,0,0,10/8/2015,0,2,In Progress,2,8
33725,1,0,0,12/5/2015,1,2,In Progress,4,18
33726,0,1,0,12/14/2015,0,2,In Progress,2,2.62
33727,1,1,1,12/4/2015,0,1,Not Started,2,7.07
33728,0,0,1,10/1/2015,0,4,-,1,2.24
33729,0,0,1,10/4/2015,0,1,Not Started,2,2
33730,1,1,1,10/3/2015,0,3,Active,3,9
33731,1,0,1,11/23/2015,1,3,Active,2,2
33732,0,0,1,12/27/2015,0,3,Active,2,3.68
33733,0,1,0,10/13/2015,1,1,Not Started,0,0
33734,0,0,0,12/2/2015,1,2,In Progress,3,9
33735,0,1,1,11/9/2015,1,2,In Progress,3,81
33736,1,0,1,11/2/2015,0,4,-,3,5.77
33737,0,0,1,10/31/2015,1,4,-,2,72
33738,1,1,1,10/16/2015,1,1,Not Started,0,0
33739,0,0,0,10/16/2015,0,3,Active,1,2.65
33740,0,0,1,10/5/2015,0,4,-,3,24
33741,1,1,0,10/11/2015,0,4,-,1,1.73
33742,1,0,1,12/15/2015,1,1,Not Started,4,21.26
33743,1,1,1,12/13/2015,1,2,In Progress,0,0
33744,1,1,1,12/3/2015,0,1,Not Started,2,2.62
33745,1,1,0,10/2/2015,0,2,In Progress,0,0
33746,0,0,1,12/26/2015,1,1,Not Started,1,1.26
33747,1,0,1,11/23/2015,1,2,In Progress,1,1.71
33748,0,1,0,11/22/2015,1,4,-,0,0
33749,0,0,0,12/4/2015,0,1,Not Started,1,6
33750,1,1,0,11/8/2015,0,1,Not Started,0,0
33751,0,1,1,11/29/2015,0,1,Not Started,0,0
33752,1,0,0,12/20/2015,0,2,In Progress,4,6.87
33753,1,1,1,10/9/2015,1,4,-,1,1.26
33754,0,1,0,11/27/2015,0,2,In Progress,0,0
33755,1,1,1,10/27/2015,1,1,Not Started,1,1.41
33756,0,0,0,11/12/2015,1,4,-,2,2.62
33757,1,0,0,10/14/2015,0,1,Not Started,4,2500
33758,1,0,1,12/1/2015,0,3,Active,3,10.1
33759,0,1,1,11/7/2015,1,1,Not Started,3,25.46
33760,0,1,1,12/6/2015,0,1,Not Started,3,81
33761,1,0,0,11/7/2015,0,3,Active,3,32.08
33762,0,1,0,10/15/2015,0,4,-,2,72
33763,1,1,0,10/23/2015,1,1,Not Started,3,25.46
33764,0,1,0,11/3/2015,0,1,Not Started,2,8
33765,0,1,1,11/12/2015,1,2,In Progress,3,648
33766,0,0,1,10/6/2015,0,2,In Progress,4,18
33767,1,0,1,11/20/2015,1,4,-,1,2
33768,0,1,1,10/15/2015,0,1,Not Started,2,2.83
33769,1,1,0,11/17/2015,0,3,Active,4,50
33770,0,0,1,11/2/2015,0,3,Active,0,0
33771,1,1,1,12/3/2015,1,4,-,3,1029
33772,0,0,0,11/7/2015,0,1,Not Started,0,0
33773,1,0,0,10/4/2015,1,2,In Progress,4,32
33774,1,0,0,12/18/2015,1,1,Not Started,4,13.57
33775,1,0,1,10/16/2015,1,3,Active,3,375
33776,0,1,0,10/21/2015,0,2,In Progress,4,50
33777,0,1,0,12/28/2015,0,3,Active,4,21.26
33778,1,0,0,11/9/2015,0,2,In Progress,1,1.44
33779,0,0,1,12/5/2015,0,1,Not Started,4,10.08
33780,1,1,0,12/15/2015,1,2,In Progress,1,2.65
33781,1,0,1,10/23/2015,0,3,Active,3,375
33782,1,0,0,12/24/2015,0,2,In Progress,4,2500
33783,0,0,1,11/11/2015,0,3,Active,2,4.24
33784,0,1,0,10/12/2015,0,2,In Progress,2,72
33785,1,0,0,12/28/2015,1,3,Active,3,192
33786,1,0,1,11/4/2015,0,2,In Progress,3,1029
33787,1,1,0,12/26/2015,1,4,-,3,81
33788,1,1,0,10/6/2015,0,4,-,2,32
33789,0,0,0,11/8/2015,0,2,In Progress,4,4
33790,0,1,1,11/3/2015,0,4,-,1,1.26
33791,0,1,0,11/9/2015,0,1,Not Started,4,72
33792,1,0,1,12/4/2015,1,3,Active,4,10.08
33793,0,1,0,11/12/2015,1,3,Active,2,4.16
33794,1,0,0,11/23/2015,1,3,Active,1,4
33795,0,1,0,11/2/2015,0,1,Not Started,0,0
33796,1,1,1,12/25/2015,1,2,In Progress,3,9
33797,1,0,0,10/8/2015,0,2,In Progress,3,10.1
33798,1,1,1,11/1/2015,1,4,-,2,32
33799,1,0,0,12/28/2015,0,3,Active,2,2.83
33800,1,1,1,10/10/2015,1,2,In Progress,4,32
33801,0,1,1,12/5/2015,0,3,Active,1,5
33802,0,1,1,10/18/2015,1,3,Active,4,6.87
33803,0,1,1,10/9/2015,0,4,-,1,1.26
33804,1,0,0,11/1/2015,0,2,In Progress,3,192
33805,1,0,0,11/9/2015,0,2,In Progress,0,0
33806,0,1,0,11/20/2015,0,1,Not Started,2,3.17
33807,1,1,0,11/12/2015,0,3,Active,3,19.36
33808,1,1,0,12/9/2015,1,1,Not Started,0,0
33809,1,0,0,10/10/2015,0,1,Not Started,1,7
33810,0,0,0,12/20/2015,1,4,-,4,1024
33811,1,1,1,12/24/2015,1,3,Active,3,4.33
33812,0,1,1,11/22/2015,0,4,-,0,0
33813,0,1,1,11/4/2015,1,2,In Progress,3,32.08
33814,1,0,1,10/11/2015,1,2,In Progress,0,0
33815,1,1,1,10/22/2015,0,2,In Progress,1,5
33816,0,0,1,10/4/2015,0,4,-,1,2.65
33817,1,0,1,11/2/2015,0,2,In Progress,1,2
33818,1,1,1,10/6/2015,0,2,In Progress,4,8
33819,1,0,1,10/7/2015,0,1,Not Started,1,2
33820,1,1,1,11/10/2015,1,4,-,0,0
33821,1,0,0,12/27/2015,1,3,Active,0,0
33822,1,0,1,12/2/2015,1,1,Not Started,4,72
33823,1,1,1,10/1/2015,0,2,In Progress,3,4.33
33824,1,1,0,10/15/2015,1,3,Active,0,0
33825,1,0,0,11/17/2015,1,2,In Progress,1,4
33826,0,1,0,10/9/2015,1,2,In Progress,1,2.45
33827,0,0,0,12/9/2015,1,1,Not Started,1,7
33828,1,1,0,11/14/2015,0,2,In Progress,1,2
33829,0,1,1,12/18/2015,1,1,Not Started,4,6.87
33830,1,0,0,12/10/2015,1,4,-,3,375
33831,1,0,1,12/5/2015,1,2,In Progress,0,0
33832,1,1,0,10/8/2015,0,1,Not Started,2,32
33833,1,1,0,12/6/2015,0,2,In Progress,0,0
33834,1,0,0,12/8/2015,1,2,In Progress,4,6.87
33835,0,1,1,12/3/2015,0,4,-,2,2.83
33836,0,0,0,12/7/2015,0,2,In Progress,3,8.65
33837,1,0,0,12/13/2015,0,3,Active,2,4.24
33838,1,1,1,10/23/2015,1,3,Active,0,0
33839,1,0,1,12/1/2015,0,4,-,0,0
